BusinessGranularity,VehicleType,Brand,Model,CategoryDetail,Year,CurrentListings,CurrentStartingPrice,CurrentMedianPrice,CurrentHighestPrice,GalleryListings,PrivateListings,DistinctCompanies,HistoricalBenchmarkSourceLiquidity,HistoricalBenchmarkSourcePricePressure,LiquidityHistoricalDistinctListings,PricePressureHistoricalDistinctListings,HistoricalDistinctListings,Exit60EligibleListings,PricePressureEligibleListings,MedianObservedDaysToExit,ObservedExitWithin60DaysRate,PriceReductionRate,LiquidityEvidenceConfidence,PricePressureEvidenceConfidence,EvidenceQuality,TurnoverPercentile,RawSupplyScarcityPercentile,CurrentMarketOpportunityPercentile,PricePressureAttractivenessPercentile,EvidencePriorityModifier,TurnoverSignal,CurrentSupplySignal,PricePressureSignal,OpportunityIndexInternal,ConfidenceAdjustedOpportunityIndex,OpportunityPercentile,AcquisitionSignal,AcquisitionReasons,ObservedExitDefinition
CATEGORY_YEAR,Otomobil,Toyota,Aqua,1.5L FHEV eCVT,2024,1,15500.0,15500.0,15500.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,18.0,18.0,18.0,13.0,13.0,9.5,0.9230769230769231,0.07692307692307693,LOW,LOW,LOW,99.59,71.07,65.0,95.32,0.93,STRONG,MODERATE,STRONG,91.39,84.99,99.89,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Aqua,1.5L FHEV eCVT,2023,1,14990.0,14990.0,14990.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,18.0,18.0,18.0,13.0,13.0,9.5,0.9230769230769231,0.07692307692307693,LOW,LOW,LOW,99.59,71.07,65.0,95.32,0.93,STRONG,MODERATE,STRONG,91.39,84.99,99.89,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mitsubishi,Colt,1.3,2011,1,5500.0,5500.0,5500.0,1,0,1,CATEGORY_YEAR,CATEGORY_YEAR,16.0,16.0,16.0,10.0,12.0,16.5,0.9,0.08333333333333333,LOW,LOW,LOW,99.2,71.07,65.0,94.49,0.93,STRONG,MODERATE,STRONG,90.95,84.58,99.83,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Volvo,XC40,2.0 D3,2020,1,29000.0,29000.0,29000.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,17.0,17.0,17.0,13.0,13.0,12.0,0.6923076923076923,0.0,LOW,LOW,LOW,97.12,71.4,65.0,98.47,0.93,STRONG,MODERATE,STRONG,91.1,84.72,99.81,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mazda,2,1.5 Sky-G,2019,1,10900.0,10900.0,10900.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,38.0,38.0,38.0,21.0,25.0,15.0,0.7619047619047619,0.08,LOW,LOW,LOW,94.42,71.07,65.0,95.05,0.93,STRONG,MODERATE,STRONG,88.72,82.51,99.74,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Honda,ZR-V,2.0 i-Vtec Hybrit,2026,1,36000.0,36000.0,36000.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,13.0,13.0,13.0,10.0,13.0,14.0,0.9,0.07692307692307693,LOW,LOW,LOW,99.9,71.4,65.0,93.47,0.93,STRONG,MODERATE,STRONG,90.99,84.62,99.71,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,4 Serisi,420i Gran Coupe,2023,1,36500.0,36500.0,36500.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,21.0,21.0,21.0,12.0,14.0,8.5,0.75,0.07142857142857142,LOW,LOW,LOW,93.73,71.07,65.0,95.67,0.93,STRONG,MODERATE,STRONG,88.57,82.37,99.7,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 220 d,2016,1,22000.0,22000.0,22000.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,47.0,47.0,47.0,26.0,31.0,17.5,0.7307692307692307,0.06451612903225806,LOW,MEDIUM,LOW,92.28,71.07,65.0,96.7,0.93,STRONG,MODERATE,STRONG,88.15,81.98,99.65,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Nissan,Qashqai,1.5 dCi,2015,1,12200.0,12200.0,12200.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,13.0,13.0,13.0,10.0,12.0,16.5,0.8,0.08333333333333333,LOW,LOW,LOW,99.27,71.4,65.0,92.37,0.93,STRONG,MODERATE,STRONG,90.35,84.03,99.61,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Peugeot,307,1.6,2004,1,1100.0,1100.0,1100.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,19.0,19.0,19.0,10.0,15.0,18.5,0.8,0.13333333333333333,LOW,LOW,LOW,96.33,71.07,65.0,89.06,0.93,STRONG,MODERATE,STRONG,87.88,81.73,99.61,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 180,2006,1,6800.0,6800.0,6800.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,20.0,20.0,20.0,11.0,14.0,16.0,0.8181818181818182,0.14285714285714285,LOW,LOW,LOW,97.45,71.07,65.0,86.96,0.93,STRONG,MODERATE,STRONG,87.81,81.66,99.57,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 220 AMG,2016,1,17999.0,17999.0,17999.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,16.0,16.0,16.0,11.0,14.0,30.0,0.7272727272727273,0.07142857142857142,LOW,LOW,LOW,91.72,71.07,65.0,95.67,0.93,STRONG,MODERATE,STRONG,87.56,81.43,99.52,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mitsubishi,Outlander,2.4,2021,1,39000.0,39000.0,39000.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,35.0,35.0,35.0,18.0,23.0,16.0,0.7222222222222222,0.08695652173913043,LOW,LOW,LOW,97.76,71.4,65.0,91.33,0.93,STRONG,MODERATE,STRONG,89.28,83.03,99.51,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Axio,1.5,2009,1,4500.0,4500.0,4500.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,95.0,14.0,95.0,52.0,12.0,14.0,0.7307692307692307,0.08333333333333333,MEDIUM,LOW,LOW,92.28,71.07,65.0,94.49,0.93,STRONG,MODERATE,STRONG,87.49,81.37,99.46,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Vitz,1.5 VVTI-I 16V Automatic,2016,1,7700.0,7700.0,7700.0,0,1,1,MODEL_YEAR,CATEGORY_ALL_YEARS,36.0,16.0,36.0,26.0,12.0,22.5,0.7307692307692307,0.08333333333333333,LOW,LOW,LOW,92.28,71.07,65.0,94.49,0.93,STRONG,MODERATE,STRONG,87.49,81.37,99.46,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Maserati,Levante,3.0 V6,2022,1,68000.0,68000.0,68000.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,22.0,22.0,22.0,11.0,15.0,31.5,0.6363636363636364,0.06666666666666667,LOW,LOW,LOW,93.52,71.4,65.0,95.04,0.93,STRONG,MODERATE,STRONG,88.27,82.09,99.37,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Maserati,Levante,3.0 V6,2017,1,38900.0,38900.0,38900.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,22.0,22.0,22.0,11.0,15.0,31.5,0.6363636363636364,0.06666666666666667,LOW,LOW,LOW,93.52,71.4,65.0,95.04,0.93,STRONG,MODERATE,STRONG,88.27,82.09,99.37,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,2 Serisi,218i,2022,1,25000.0,25000.0,25000.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,22.0,22.0,22.0,14.0,13.0,22.5,0.7142857142857143,0.07692307692307693,LOW,LOW,LOW,90.64,71.07,65.0,95.32,0.93,STRONG,MODERATE,STRONG,86.92,80.84,99.35,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Vitz,1.3 16V Automatic,2019,1,8750.0,8750.0,8750.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_YEAR,26.0,13.0,26.0,11.0,11.0,14.0,0.7272727272727273,0.09090909090909091,LOW,LOW,LOW,91.72,71.07,65.0,93.5,0.93,STRONG,MODERATE,STRONG,86.91,80.83,99.31,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mazda,CX-5,2.5 Skyactiv-G,2023,1,23000.0,23000.0,23000.0,1,0,1,MODEL_YEAR,CATEGORY_ALL_YEARS,80.0,11.0,80.0,45.0,10.0,17.5,0.6,0.0,MEDIUM,LOW,LOW,89.62,71.4,65.0,98.47,0.93,STRONG,MODERATE,STRONG,87.35,81.24,99.22,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Audi,A7,45 TFSI,2020,1,49900.0,49900.0,49900.0,1,0,1,MODEL_YEAR,MODEL_YEAR,20.0,20.0,20.0,13.0,11.0,4.0,0.6923076923076923,0.0,LOW,LOW,LOW,88.07,71.07,65.0,98.99,0.93,STRONG,MODERATE,STRONG,86.73,80.66,99.22,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Audi,A7,55 TFSI Quattro,2020,1,48500.0,48500.0,48500.0,0,1,1,MODEL_YEAR,MODEL_YEAR,20.0,20.0,20.0,13.0,11.0,4.0,0.6923076923076923,0.0,LOW,LOW,LOW,88.07,71.07,65.0,98.99,0.93,STRONG,MODERATE,STRONG,86.73,80.66,99.22,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,4 Serisi,420i Gran Coupe,2021,1,40000.0,40000.0,40000.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,25.0,25.0,25.0,13.0,17.0,13.0,0.6923076923076923,0.0,LOW,LOW,LOW,88.07,71.07,65.0,98.99,0.93,STRONG,MODERATE,STRONG,86.73,80.66,99.22,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,2 Serisi,220d,2016,1,16000.0,16000.0,16000.0,0,1,1,MODEL_YEAR,MODEL_YEAR,28.0,28.0,28.0,21.0,17.0,2.5,0.8571428571428571,0.17647058823529413,LOW,LOW,LOW,98.59,71.07,65.0,79.6,0.93,STRONG,MODERATE,STRONG,86.18,80.15,99.14,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mazda,3,1.8,2023,1,19000.0,19000.0,19000.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,28.0,28.0,28.0,17.0,21.0,32.5,0.7058823529411765,0.09523809523809523,LOW,LOW,LOW,89.9,71.07,65.0,93.03,0.93,STRONG,MODERATE,STRONG,85.86,79.85,99.09,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Ford,Ranger,3.2 TDCi,2019,1,27900.0,27900.0,27900.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,31.0,31.0,31.0,18.0,20.0,21.0,0.6666666666666666,0.1,LOW,LOW,LOW,95.76,71.4,65.0,86.65,0.93,STRONG,MODERATE,STRONG,86.88,80.8,99.07,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Nissan,Qashqai,1.5 dCi,2014,1,12000.0,12000.0,12000.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,20.0,10.0,20.0,12.0,10.0,30.0,0.6666666666666666,0.1,LOW,LOW,LOW,95.76,71.4,65.0,86.65,0.93,STRONG,MODERATE,STRONG,86.88,80.8,99.07,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,CLC,220,2024,1,53500.0,53500.0,53500.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,15.0,15.0,15.0,10.0,12.0,24.0,0.8,0.16666666666666666,LOW,LOW,LOW,96.33,71.07,65.0,82.15,0.93,STRONG,MODERATE,STRONG,85.81,79.8,99.01,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,CLC,220,2017,1,30000.0,30000.0,30000.0,0,1,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,15.0,15.0,15.0,10.0,12.0,24.0,0.8,0.16666666666666666,LOW,LOW,LOW,96.33,71.07,65.0,82.15,0.93,STRONG,MODERATE,STRONG,85.81,79.8,99.01,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,CLC,180,2008,1,8900.0,8900.0,8900.0,1,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,15.0,15.0,15.0,10.0,12.0,24.0,0.8,0.16666666666666666,LOW,LOW,LOW,96.33,71.07,65.0,82.15,0.93,STRONG,MODERATE,STRONG,85.81,79.8,99.01,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,GLS,400 D,2023,1,82500.0,82500.0,82500.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,24.0,24.0,24.0,12.0,15.0,40.5,0.5833333333333334,0.0,LOW,LOW,LOW,88.11,71.4,65.0,98.47,0.93,STRONG,MODERATE,STRONG,86.6,80.54,98.93,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Vitz,1.3 16V Automatic,2014,1,7499.0,7499.0,7499.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_YEAR,35.0,12.0,35.0,25.0,11.0,17.0,0.84,0.18181818181818182,LOW,LOW,LOW,98.4,71.07,65.0,78.08,0.93,STRONG,MODERATE,STRONG,85.62,79.63,98.92,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Honda,Fit,1.3 Automatic,2007,1,5499.0,5499.0,5499.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,18.0,18.0,18.0,12.0,11.0,11.0,0.8333333333333334,0.18181818181818182,LOW,LOW,LOW,98.23,71.07,65.0,78.08,0.93,STRONG,MODERATE,STRONG,85.54,79.55,98.88,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mazda,Demio,1.3i,2001,1,2500.0,2500.0,2500.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,30.0,30.0,30.0,15.0,21.0,12.0,0.9333333333333333,0.19047619047619047,LOW,LOW,LOW,99.72,71.07,65.0,75.46,0.93,STRONG,MODERATE,STRONG,85.5,79.52,98.83,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Honda,Fit,1.3 Automatic,2015,2,8500.0,8700.0,8900.0,1,1,2,CATEGORY_YEAR,CATEGORY_YEAR,21.0,21.0,21.0,17.0,17.0,7.0,0.8823529411764706,0.058823529411764705,LOW,LOW,LOW,98.94,34.06,34.06,97.15,0.93,STRONG,WEAK,STRONG,85.43,79.45,98.79,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",BMW,X1,16i sDrive,2021,1,18900.0,18900.0,18900.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,23.0,23.0,23.0,11.0,14.0,28.0,0.7272727272727273,0.14285714285714285,LOW,LOW,LOW,97.95,71.4,65.0,80.22,0.93,STRONG,MODERATE,STRONG,86.04,80.02,98.78,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",BMW,X3,20d xDrive,2022,1,32250.0,32250.0,32250.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,23.0,23.0,23.0,15.0,14.0,12.0,0.6,0.07142857142857142,LOW,LOW,LOW,89.62,71.4,65.0,94.09,0.93,STRONG,MODERATE,STRONG,86.04,80.02,98.78,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Ford,Fiesta,1.4,2008,1,3500.0,3500.0,3500.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,18.0,18.0,18.0,12.0,13.0,37.0,0.75,0.15384615384615385,LOW,LOW,LOW,93.73,71.07,65.0,84.94,0.93,STRONG,MODERATE,STRONG,85.35,79.38,98.75,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Honda,Fit,1.5 Hybrid Automatic,2018,1,10000.0,10000.0,10000.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,22.0,22.0,22.0,14.0,17.0,16.0,0.7857142857142857,0.17647058823529413,LOW,LOW,LOW,95.5,71.07,65.0,79.6,0.93,STRONG,MODERATE,STRONG,84.63,78.71,98.66,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Volkswagen,Tiguan,2.0 TSI,2018,1,19500.0,19500.0,19500.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,19.0,19.0,19.0,12.0,13.0,17.0,0.5833333333333334,0.07692307692307693,LOW,LOW,LOW,88.11,71.4,65.0,93.47,0.93,STRONG,MODERATE,STRONG,85.1,79.14,98.64,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Suzuki,Swift,1.4 Sport,2022,1,13999.0,13999.0,13999.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,49.0,49.0,49.0,26.0,32.0,14.0,0.8076923076923077,0.1875,LOW,MEDIUM,LOW,97.02,71.07,65.0,76.81,0.93,STRONG,MODERATE,STRONG,84.55,78.63,98.62,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Auris,1.5 S,2010,2,8500.0,8875.0,9250.0,0,2,1,CATEGORY_YEAR,CATEGORY_YEAR,11.0,11.0,11.0,10.0,11.0,21.0,0.9,0.09090909090909091,LOW,LOW,LOW,99.2,34.06,34.06,93.5,0.93,STRONG,WEAK,STRONG,84.46,78.55,98.57,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",BMW,X2,18d xDrive,2021,1,24950.0,24950.0,24950.0,1,0,1,MODEL_YEAR,MODEL_YEAR,29.0,29.0,29.0,20.0,19.0,17.0,0.75,0.15789473684210525,LOW,LOW,LOW,98.49,71.4,65.0,75.6,0.93,STRONG,MODERATE,STRONG,84.92,78.98,98.54,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Vitz,1.3 16V Automatic,2018,1,9250.0,9250.0,9250.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,21.0,21.0,21.0,12.0,15.0,10.5,0.9166666666666666,0.2,LOW,LOW,LOW,99.46,71.07,65.0,72.33,0.93,STRONG,MODERATE,MODERATE,84.43,78.52,98.53,STRONG,STRONG_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mazda,Demio,1.5,2016,1,9500.0,9500.0,9500.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_YEAR,68.0,13.0,68.0,41.0,10.0,21.0,0.6829268292682927,0.1,MEDIUM,LOW,LOW,87.33,71.07,65.0,92.47,0.93,STRONG,MODERATE,STRONG,84.41,78.5,98.49,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Ford,Fiesta,1.3,2013,1,4500.0,4500.0,4500.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,15.0,15.0,15.0,12.0,12.0,19.5,0.6666666666666666,0.08333333333333333,LOW,LOW,LOW,85.95,71.07,65.0,94.49,0.93,STRONG,MODERATE,STRONG,84.32,78.42,98.42,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Ford,Fiesta,1.3,2012,1,3700.0,3700.0,3700.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,15.0,15.0,15.0,12.0,12.0,19.5,0.6666666666666666,0.08333333333333333,LOW,LOW,LOW,85.95,71.07,65.0,94.49,0.93,STRONG,MODERATE,STRONG,84.32,78.42,98.42,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,A Serisi,A 180 AMG,2016,2,12000.0,14250.0,16500.0,0,2,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,23.0,23.0,23.0,11.0,14.0,21.0,0.8181818181818182,0.07142857142857142,LOW,LOW,LOW,97.45,34.06,34.06,95.67,0.93,STRONG,WEAK,STRONG,84.24,78.34,98.36,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
